StockExchange,Stock,StockTicker,Date,Open,High,Low,Close,AdjClose,Volume
LSE,Micro Focus,MCRO.L,11/13/2019,"1,094.00","1,102.60","1,056.80","1,059.40",947.08,759180
LSE,Micro Focus,MCRO.L,11/14/2019,"1,054.80","1,058.56","1,045.50","1,050.00",938.68,756076
LSE,Micro Focus,MCRO.L,11/15/2019,"1,063.00","1,079.80","1,050.00","1,062.60",949.94,677485
LSE,Micro Focus,MCRO.L,11/18/2019,"1,070.20","1,072.60","1,040.20","1,045.20",934.38,597954
LSE,Micro Focus,MCRO.L,11/19/2019,"1,045.00","1,054.20","1,035.00","1,041.60",931.17,895778
LSE,Micro Focus,MCRO.L,11/20/2019,"1,045.00","1,103.80","1,026.20","1,091.80",976.04,1162826
LSE,Micro Focus,MCRO.L,11/21/2019,"1,088.80","1,088.80","1,057.60","1,079.20",964.78,981051
LSE,Micro Focus,MCRO.L,11/22/2019,"1,091.00","1,118.60","1,084.99","1,099.60",983.02,745969
LSE,Micro Focus,MCRO.L,11/25/2019,"1,100.00","1,113.60","1,082.20","1,100.20",983.55,732452
LSE,Micro Focus,MCRO.L,11/26/2019,"1,110.20","1,132.00","1,094.00","1,132.00","1,011.98",2770672
LSE,Micro Focus,MCRO.L,11/27/2019,"1,134.40","1,148.40","1,113.40","1,148.40","1,026.64",934344
LSE,Micro Focus,MCRO.L,11/28/2019,"1,130.00","1,136.86","1,105.20","1,114.40",996.25,581123
LSE,Micro Focus,MCRO.L,11/29/2019,"1,113.20","1,133.60","1,110.00","1,132.80","1,012.70",1346007
LSE,Micro Focus,MCRO.L,12/2/2019,"1,125.00","1,132.80","1,097.73","1,102.60",985.7,1076249
LSE,Micro Focus,MCRO.L,12/3/2019,"1,104.40","1,105.60","1,085.20","1,098.00",981.59,905521
LSE,Micro Focus,MCRO.L,12/4/2019,"1,097.60","1,107.00","1,083.80","1,083.80",968.89,704035
LSE,Micro Focus,MCRO.L,12/5/2019,"1,080.60","1,104.46","1,077.00","1,089.20",973.72,743560
LSE,Micro Focus,MCRO.L,12/6/2019,"1,094.60","1,118.60","1,088.00","1,118.60","1,000.00",530797
LSE,Micro Focus,MCRO.L,12/9/2019,"1,105.40","1,129.20","1,094.80","1,102.80",985.88,870826
LSE,Micro Focus,MCRO.L,12/10/2019,"1,116.80","1,116.80","1,052.40","1,055.40",943.5,972836
LSE,Micro Focus,MCRO.L,12/11/2019,"1,042.00","1,045.07","1,004.60","1,007.20",900.41,1694055
LSE,Micro Focus,MCRO.L,12/12/2019,"1,031.60","1,039.71","1,000.60","1,028.00",919.01,1679576
LSE,Micro Focus,MCRO.L,12/13/2019,"1,053.00","1,083.50","1,040.40","1,052.60",941,1720857
LSE,Micro Focus,MCRO.L,12/16/2019,"1,051.00","1,103.60","1,049.00","1,091.80",976.04,1227057
LSE,Micro Focus,MCRO.L,12/17/2019,"1,086.60","1,092.40","1,056.00","1,070.00",956.55,1181875
LSE,Micro Focus,MCRO.L,12/18/2019,"1,090.20","1,090.20","1,054.80","1,072.60",958.88,915250
LSE,Micro Focus,MCRO.L,12/19/2019,"1,056.00","1,076.40","1,053.40","1,064.80",951.91,1435359
LSE,Micro Focus,MCRO.L,12/20/2019,"1,066.00","1,082.40","1,063.42","1,069.20",955.84,2365759
LSE,Micro Focus,MCRO.L,12/23/2019,"1,063.40","1,111.60","1,059.80","1,086.20",971.04,1199185
LSE,Micro Focus,MCRO.L,12/24/2019,"1,095.00","1,105.00","1,087.60","1,101.20",984.45,294109
LSE,Micro Focus,MCRO.L,12/27/2019,"1,099.00","1,099.00","1,078.80","1,078.80",964.42,622597
LSE,Micro Focus,MCRO.L,12/30/2019,"1,090.20","1,102.80","1,083.55","1,096.80",980.51,700471
LSE,Micro Focus,MCRO.L,12/31/2019,"1,090.20","1,093.20","1,063.80","1,063.80",951.01,259652
LSE,Micro Focus,MCRO.L,1/2/2020,"1,066.60","1,111.40","1,061.27","1,111.40",993.57,814060
LSE,Micro Focus,MCRO.L,1/3/2020,"1,115.00","1,119.00","1,087.60","1,101.00",984.27,671631
LSE,Micro Focus,MCRO.L,1/6/2020,"1,101.60","1,103.20","1,080.00","1,091.60",975.86,1138229
LSE,Micro Focus,MCRO.L,1/7/2020,"1,100.80","1,105.40","1,080.80","1,102.80",985.88,1285883
LSE,Micro Focus,MCRO.L,1/8/2020,"1,092.40","1,109.60","1,084.60","1,109.60",991.96,763798
LSE,Micro Focus,MCRO.L,1/9/2020,"1,095.80","1,123.00","1,095.80","1,097.80",981.41,797659
LSE,Micro Focus,MCRO.L,1/10/2020,"1,117.40","1,117.40","1,070.60","1,070.60",957.09,1175096
LSE,Micro Focus,MCRO.L,1/13/2020,"1,075.80","1,117.40","1,073.20","1,087.40",972.11,744531
LSE,Micro Focus,MCRO.L,1/14/2020,"1,098.80","1,139.60","1,095.18","1,119.80","1,001.07",1129752
LSE,Micro Focus,MCRO.L,1/15/2020,"1,120.00","1,137.00","1,104.00","1,121.20","1,002.33",1200593
LSE,Micro Focus,MCRO.L,1/16/2020,"1,120.00","1,130.80","1,100.80","1,115.40",997.14,695938
LSE,Micro Focus,MCRO.L,1/17/2020,"1,126.00","1,148.00","1,114.20","1,132.00","1,011.98",714482
LSE,Micro Focus,MCRO.L,1/20/2020,"1,130.00","1,133.86","1,106.20","1,119.00","1,000.36",259632
LSE,Micro Focus,MCRO.L,1/21/2020,"1,106.20","1,114.00","1,092.00","1,105.20",988.02,479206
LSE,Micro Focus,MCRO.L,1/22/2020,"1,100.60","1,116.00","1,090.60","1,098.00",981.59,851473
LSE,Micro Focus,MCRO.L,1/23/2020,"1,087.40","1,106.00","1,073.40","1,077.20",962.99,766400
LSE,Micro Focus,MCRO.L,1/24/2020,"1,094.20","1,126.00","1,092.60","1,115.40",997.14,768524
LSE,Micro Focus,MCRO.L,1/27/2020,"1,090.20","1,102.00","1,056.80","1,060.00",947.61,917928
LSE,Micro Focus,MCRO.L,1/28/2020,"1,058.40","1,094.20","1,054.95","1,094.20",978.19,810182
LSE,Micro Focus,MCRO.L,1/29/2020,"1,092.20","1,111.40","1,086.60","1,101.40",984.63,525498
LSE,Micro Focus,MCRO.L,1/30/2020,"1,083.60","1,091.40","1,022.20","1,022.20",913.82,1242472
LSE,Micro Focus,MCRO.L,1/31/2020,"1,033.60","1,048.40","1,023.20","1,025.20",916.5,1355070
LSE,Micro Focus,MCRO.L,2/3/2020,"1,029.00","1,035.20",971.8,986.5,881.91,1765491
LSE,Micro Focus,MCRO.L,2/4/2020,912.7,925,766.1,766.8,685.5,5593065
LSE,Micro Focus,MCRO.L,2/5/2020,762.2,799.3,745,774.1,692.03,4179045
LSE,Micro Focus,MCRO.L,2/6/2020,771.8,777.3,731.7,767.9,686.48,3254380
LSE,Micro Focus,MCRO.L,2/7/2020,765.9,784.7,754.5,772.1,690.24,2434002
LSE,Micro Focus,MCRO.L,2/10/2020,782.8,798.7,773.7,777.8,695.33,1416075
LSE,Micro Focus,MCRO.L,2/11/2020,779.2,787.2,760.4,785.2,701.95,1792167
LSE,Micro Focus,MCRO.L,2/12/2020,786.2,802.8,754.57,793.1,709.01,1426178
LSE,Micro Focus,MCRO.L,2/13/2020,800,809.9,793.3,800.1,715.27,1758356
LSE,Micro Focus,MCRO.L,2/14/2020,803,810.8,793.3,802,716.97,1906364
LSE,Micro Focus,MCRO.L,2/17/2020,803.6,827.3,801.3,820.5,733.51,1053116
LSE,Micro Focus,MCRO.L,2/18/2020,821.1,821.5,783.9,786.3,702.93,1854619
LSE,Micro Focus,MCRO.L,2/19/2020,789.5,815.07,782.2,801.2,716.25,1291314
LSE,Micro Focus,MCRO.L,2/20/2020,801.3,804.4,770.1,796.8,712.32,2018783
LSE,Micro Focus,MCRO.L,2/21/2020,788.5,807.9,780.6,789.7,705.97,2315150
LSE,Micro Focus,MCRO.L,2/24/2020,768,794.8,742.1,748.1,668.78,1784958
LSE,Micro Focus,MCRO.L,2/25/2020,754.6,761.2,735,739.5,661.1,2485459
LSE,Micro Focus,MCRO.L,2/26/2020,748.3,778.32,735.9,772,690.15,2196762
LSE,Micro Focus,MCRO.L,2/27/2020,763.2,763.2,697,720,643.66,2176541
LSE,Micro Focus,MCRO.L,2/28/2020,736,740.7,691.4,740.7,662.17,3375053
LSE,Micro Focus,MCRO.L,3/2/2020,750.2,757.2,692.6,700.9,626.59,2640056
LSE,Micro Focus,MCRO.L,3/3/2020,717.9,739.9,708.8,720.8,644.38,2031625
LSE,Micro Focus,MCRO.L,3/4/2020,719.4,736.6,703.9,713,637.41,1753163
LSE,Micro Focus,MCRO.L,3/5/2020,714.7,722.08,666.7,682.4,610.05,2345560
LSE,Micro Focus,MCRO.L,3/6/2020,665.8,700.9,647.4,684.9,612.28,2651824
LSE,Micro Focus,MCRO.L,3/9/2020,616.2,645.97,590.3,592.4,529.59,3206254
LSE,Micro Focus,MCRO.L,3/10/2020,606.8,641.9,591.9,609,544.43,2565538
LSE,Micro Focus,MCRO.L,3/11/2020,600.9,620.7,580.2,585.9,523.78,2444510
LSE,Micro Focus,MCRO.L,3/12/2020,559.6,559.6,460.65,465.3,415.97,4157660
LSE,Micro Focus,MCRO.L,3/13/2020,485.85,505.3,420.85,423.9,378.96,3771289
LSE,Micro Focus,MCRO.L,3/16/2020,413.6,423.9,373.2,413.2,369.39,3897190
LSE,Micro Focus,MCRO.L,3/17/2020,438.95,449.1,365.15,402.7,360,3155132
LSE,Micro Focus,MCRO.L,3/18/2020,390,399.05,299.95,311.65,278.61,3854825
LSE,Micro Focus,MCRO.L,3/19/2020,298.1,375.8,291,365.35,326.61,4229918
LSE,Micro Focus,MCRO.L,3/20/2020,395.65,453.25,390.7,421.8,377.08,11261871
LSE,Micro Focus,MCRO.L,3/23/2020,416.65,416.65,309,329,294.12,5924740
LSE,Micro Focus,MCRO.L,3/24/2020,345.45,357.3,310.3,357.3,319.42,4329718
LSE,Micro Focus,MCRO.L,3/25/2020,364.95,425.5,363.8,394.8,352.94,4327892
LSE,Micro Focus,MCRO.L,3/26/2020,397.15,406.84,345,389.2,347.94,3811648
LSE,Micro Focus,MCRO.L,3/27/2020,388.9,394.3,365.05,394.3,352.49,1863384
LSE,Micro Focus,MCRO.L,3/30/2020,398.45,400.55,366.7,400,357.59,2082538
LSE,Micro Focus,MCRO.L,3/31/2020,400,421.27,366.7,400,357.59,2896198
LSE,Micro Focus,MCRO.L,4/1/2020,395,399.05,363.1,369.3,330.15,2190446
LSE,Micro Focus,MCRO.L,4/2/2020,375.7,379.8,361.6,368.5,329.43,1684093
LSE,Micro Focus,MCRO.L,4/3/2020,365.8,374.71,321.1,322.6,288.4,2342258
LSE,Micro Focus,MCRO.L,4/6/2020,331.2,372.7,331.2,370.2,330.95,2087807
LSE,Micro Focus,MCRO.L,4/7/2020,372.9,408.7,366.7,375.9,336.05,2402890
LSE,Micro Focus,MCRO.L,4/8/2020,368.5,420.4,365.05,420,375.47,4648249
LSE,Micro Focus,MCRO.L,4/9/2020,429.1,465.9,428,464,464,3121803
LSE,Micro Focus,MCRO.L,4/14/2020,470.2,472.1,422.7,426.3,426.3,3028450
LSE,Micro Focus,MCRO.L,4/15/2020,421.4,424,381.5,385.7,385.7,2527703
LSE,Micro Focus,MCRO.L,4/16/2020,390.3,393.7,351.9,360.3,360.3,2739929
LSE,Micro Focus,MCRO.L,4/17/2020,371.7,390.03,359.3,367.8,367.8,2679329
LSE,Micro Focus,MCRO.L,4/20/2020,372.3,399.6,364.1,393.3,393.3,2126851
LSE,Micro Focus,MCRO.L,4/21/2020,393.1,393.1,377.1,377.1,377.1,1923802
LSE,Micro Focus,MCRO.L,4/22/2020,384.6,400.1,368.8,397.7,397.7,2003139
LSE,Micro Focus,MCRO.L,4/23/2020,395.2,402.4,367.5,376.6,376.6,2080261
LSE,Micro Focus,MCRO.L,4/24/2020,373.2,383.4,354.8,370,370,2329137
LSE,Micro Focus,MCRO.L,4/27/2020,379,395.8,371.4,390.7,390.7,2326085
LSE,Micro Focus,MCRO.L,4/28/2020,392.4,466.3,392.4,450.5,450.5,4007589
LSE,Micro Focus,MCRO.L,4/29/2020,451.1,504.92,430.7,498.9,498.9,2809451
LSE,Micro Focus,MCRO.L,4/30/2020,505.8,513.8,468.96,481.7,481.7,3755726
LSE,Micro Focus,MCRO.L,5/1/2020,470.2,475,428.5,448.6,448.6,1545417
LSE,Micro Focus,MCRO.L,5/4/2020,448.6,464.2,429.93,450,450,2084267
LSE,Micro Focus,MCRO.L,5/5/2020,459.9,481.3,457.7,472.9,472.9,2295466
LSE,Micro Focus,MCRO.L,5/6/2020,464.2,491.4,449.7,464.5,464.5,2218896
LSE,Micro Focus,MCRO.L,5/7/2020,473.1,487.3,471.1,476.9,476.9,2348734
LSE,Micro Focus,MCRO.L,5/11/2020,481.2,488.9,425,447,447,3413686
LSE,Micro Focus,MCRO.L,5/12/2020,446,494.8,337,449.8,449.8,2862118
LSE,Micro Focus,MCRO.L,5/13/2020,444.6,455.2,407.8,412.9,412.9,2373974
LSE,Micro Focus,MCRO.L,5/14/2020,410.5,419.37,381.16,402,402,2506254
LSE,Micro Focus,MCRO.L,5/15/2020,406,422.5,392.8,407.1,407.1,2466611
LSE,Micro Focus,MCRO.L,5/18/2020,410.9,433.3,407,422,422,2165077
LSE,Micro Focus,MCRO.L,5/19/2020,445,471.3,430.5,451.6,451.6,3964733
LSE,Micro Focus,MCRO.L,5/20/2020,447.1,451.2,414.3,424.1,424.1,3012579
LSE,Micro Focus,MCRO.L,5/21/2020,420,428.7,398.1,407.1,407.1,3290660
LSE,Micro Focus,MCRO.L,5/22/2020,398.9,428.3,386,419.7,419.7,3325457
LSE,Micro Focus,MCRO.L,5/26/2020,429.2,463,427.3,440.3,440.3,2909191
LSE,Micro Focus,MCRO.L,5/27/2020,442,464.2,431.6,436.8,436.8,5995058
LSE,Micro Focus,MCRO.L,5/28/2020,438.9,462,409.7,449.2,449.2,5336064
LSE,Micro Focus,MCRO.L,5/29/2020,438.3,442.6,396.9,406.7,406.7,32348331
LSE,Micro Focus,MCRO.L,6/1/2020,413,437.3,406.7,430.8,430.8,3772539
LSE,Micro Focus,MCRO.L,6/2/2020,437.4,461.6,430.5,442.5,442.5,4113699
LSE,Micro Focus,MCRO.L,6/3/2020,449.3,488.2,446.3,474.4,474.4,3979624
LSE,Micro Focus,MCRO.L,6/4/2020,477.4,485.2,461.86,475.4,475.4,2457576
LSE,Micro Focus,MCRO.L,6/5/2020,490.7,521,482.5,515.2,515.2,3106022
LSE,Micro Focus,MCRO.L,6/8/2020,510.2,541,508.6,517.8,517.8,3019784
LSE,Micro Focus,MCRO.L,6/9/2020,520,534.6,502.4,507.8,507.8,4969774
LSE,Micro Focus,MCRO.L,6/10/2020,505.2,516.2,471.8,479.3,479.3,1534063
LSE,Micro Focus,MCRO.L,6/11/2020,469,469,436.2,441,441,2332547
LSE,Micro Focus,MCRO.L,6/12/2020,432.7,465.3,423.4,445.1,445.1,1403759
LSE,Micro Focus,MCRO.L,6/15/2020,442.2,453.24,428.98,449.6,449.6,1288166
LSE,Micro Focus,MCRO.L,6/16/2020,462.3,481.9,455.7,462.9,462.9,1429368
LSE,Micro Focus,MCRO.L,6/17/2020,457.4,478.2,454.6,465,465,1212223
LSE,Micro Focus,MCRO.L,6/18/2020,455,469,443.2,459.2,459.2,1474345
LSE,Micro Focus,MCRO.L,6/19/2020,466,487.6,459.7,475,475,4141748
LSE,Micro Focus,MCRO.L,6/22/2020,472,483.5,461.8,478.5,478.5,1290120
LSE,Micro Focus,MCRO.L,6/23/2020,479.9,505.2,468.7,474,474,2121692
LSE,Micro Focus,MCRO.L,6/24/2020,464.9,476.47,425.5,426.9,426.9,4144200
LSE,Micro Focus,MCRO.L,6/25/2020,430.9,434.6,408.68,427.8,427.8,1665165
LSE,Micro Focus,MCRO.L,6/26/2020,431.1,453.4,424,426.3,426.3,1626013
LSE,Micro Focus,MCRO.L,6/29/2020,429.6,438.5,421.2,428.2,428.2,1492379
LSE,Micro Focus,MCRO.L,6/30/2020,429.8,442.6,424,432,432,1366033
LSE,Micro Focus,MCRO.L,7/1/2020,426.9,444.3,421.5,437.6,437.6,1836073
LSE,Micro Focus,MCRO.L,7/2/2020,443.7,452.3,436.2,443.2,443.2,1305562
LSE,Micro Focus,MCRO.L,7/3/2020,439.6,455.2,435.2,446.2,446.2,1411349
LSE,Micro Focus,MCRO.L,7/6/2020,455.4,461.9,430.5,438.7,438.7,2219284
LSE,Micro Focus,MCRO.L,7/7/2020,436.9,441.72,352.4,352.8,352.8,6473489
LSE,Micro Focus,MCRO.L,7/8/2020,354.3,384.9,345,363.9,363.9,3308687
LSE,Micro Focus,MCRO.L,7/9/2020,372.4,375.02,333.7,335,335,3891626
LSE,Micro Focus,MCRO.L,7/10/2020,332.5,340.4,322.5,324.1,324.1,3766586
LSE,Micro Focus,MCRO.L,7/13/2020,328,330.8,311.65,319.4,319.4,2558066
LSE,Micro Focus,MCRO.L,7/14/2020,314.2,319.5,308.1,312.6,312.6,2587021
LSE,Micro Focus,MCRO.L,7/15/2020,314.2,329.5,310.5,323.4,323.4,2244752
LSE,Micro Focus,MCRO.L,7/16/2020,321.3,326.1,305.1,305.8,305.8,3752289
LSE,Micro Focus,MCRO.L,7/17/2020,306,307.2,291.5,294,294,3629823
LSE,Micro Focus,MCRO.L,7/20/2020,299.2,299.2,277.9,292.5,292.5,3253782
LSE,Micro Focus,MCRO.L,7/21/2020,295.7,311.4,293.1,303.1,303.1,2158131
LSE,Micro Focus,MCRO.L,7/22/2020,296.6,304.5,293.5,298,298,1614980
LSE,Micro Focus,MCRO.L,7/23/2020,296.3,314.8,293.9,311.6,311.6,1614327
LSE,Micro Focus,MCRO.L,7/24/2020,305.8,307,297.5,301.6,301.6,1702806
LSE,Micro Focus,MCRO.L,7/27/2020,298,302.2,278.53,280.1,280.1,2362641
LSE,Micro Focus,MCRO.L,7/28/2020,280,291.7,280,288.3,288.3,1433962
LSE,Micro Focus,MCRO.L,7/29/2020,286.6,289.1,279.1,284.8,284.8,1108921
LSE,Micro Focus,MCRO.L,7/30/2020,291.9,293.2,276.2,279.4,279.4,2241889
LSE,Micro Focus,MCRO.L,7/31/2020,275,287.3,275,277.1,277.1,2403409
LSE,Micro Focus,MCRO.L,8/3/2020,275,292.1,270.1,291.9,291.9,1906640
LSE,Micro Focus,MCRO.L,8/4/2020,286.5,302.8,286.5,299.7,299.7,1510640
LSE,Micro Focus,MCRO.L,8/5/2020,303.8,310.2,299.4,307,307,1445012
LSE,Micro Focus,MCRO.L,8/6/2020,306,311.2,295.2,309.1,309.1,1474648
LSE,Micro Focus,MCRO.L,8/7/2020,309.1,313.9,299.2,312,312,1223162
LSE,Micro Focus,MCRO.L,8/10/2020,316,326.26,310,317.9,317.9,2193902
LSE,Micro Focus,MCRO.L,8/11/2020,317.4,327.5,314.36,322.5,322.5,3101673
LSE,Micro Focus,MCRO.L,8/12/2020,321.7,328.7,320.2,323.7,323.7,2129121
LSE,Micro Focus,MCRO.L,8/13/2020,319,322.8,313.2,314.8,314.8,1492630
LSE,Micro Focus,MCRO.L,8/14/2020,314.5,319.4,303.9,309,309,1266846
LSE,Micro Focus,MCRO.L,8/17/2020,303,309.7,295.2,303,303,1189076
LSE,Micro Focus,MCRO.L,8/18/2020,304.4,309.7,295.6,296.3,296.3,1205652
LSE,Micro Focus,MCRO.L,8/19/2020,299.2,300.3,291.8,299,299,990165
LSE,Micro Focus,MCRO.L,8/20/2020,292.4,298.7,291,295.8,295.8,1283258
LSE,Micro Focus,MCRO.L,8/21/2020,290.4,301.7,290.4,296.3,296.3,1555272
LSE,Micro Focus,MCRO.L,8/24/2020,295.7,308.7,291.1,304.3,304.3,966217
LSE,Micro Focus,MCRO.L,8/25/2020,307.7,318.4,300.73,303.4,303.4,1146865
LSE,Micro Focus,MCRO.L,8/26/2020,308.2,312,299.9,306.1,306.1,2471339
LSE,Micro Focus,MCRO.L,8/27/2020,298.7,304.16,291.9,300.1,300.1,1292578
LSE,Micro Focus,MCRO.L,8/28/2020,295.3,304.4,286.5,298.8,298.8,2203729
LSE,Micro Focus,MCRO.L,9/1/2020,301.7,303.7,280.6,286.4,286.4,2157233
LSE,Micro Focus,MCRO.L,9/2/2020,290,293.6,284.3,291.4,291.4,1604373
LSE,Micro Focus,MCRO.L,9/3/2020,297.7,311,290.6,290.6,290.6,2359278
LSE,Micro Focus,MCRO.L,9/4/2020,286,297.8,280.37,282.9,282.9,2051296
LSE,Micro Focus,MCRO.L,9/7/2020,281.6,294.1,281.6,291.5,291.5,1320492
LSE,Micro Focus,MCRO.L,9/8/2020,293.6,297.2,271.2,278.6,278.6,2381957
LSE,Micro Focus,MCRO.L,9/9/2020,280.7,293.6,277.4,290.3,290.3,2108359
LSE,Micro Focus,MCRO.L,9/10/2020,290.6,295.3,284.1,288.3,288.3,1612208
LSE,Micro Focus,MCRO.L,9/11/2020,284.7,298.6,284.7,285,285,1674851
LSE,Micro Focus,MCRO.L,9/14/2020,286,292.1,277.2,281.7,281.7,1846069
LSE,Micro Focus,MCRO.L,9/15/2020,285,289.2,275,286.5,286.5,1632953
LSE,Micro Focus,MCRO.L,9/16/2020,287.1,287.1,275.3,282.7,282.7,2535800
LSE,Micro Focus,MCRO.L,9/17/2020,283.1,289.8,274.1,279.9,279.9,1906054
LSE,Micro Focus,MCRO.L,9/18/2020,276.9,279.82,269,277.8,277.8,11525645
LSE,Micro Focus,MCRO.L,9/21/2020,275,275,254.7,259.2,259.2,2525563
LSE,Micro Focus,MCRO.L,9/22/2020,258.3,271.7,252.4,266.4,266.4,1425487
LSE,Micro Focus,MCRO.L,9/23/2020,269.7,275.6,266.7,267.8,267.8,2111506
LSE,Micro Focus,MCRO.L,9/24/2020,262,262,252.6,253.6,253.6,1904640
LSE,Micro Focus,MCRO.L,9/25/2020,259.7,259.7,240.4,247.1,247.1,2197550
LSE,Micro Focus,MCRO.L,9/28/2020,250,259.3,246.3,259.3,259.3,2173320
LSE,Micro Focus,MCRO.L,9/29/2020,258.8,259.2,246.9,248.7,248.7,2133392
LSE,Micro Focus,MCRO.L,9/30/2020,251.7,251.8,244.7,246.1,246.1,2128830
LSE,Micro Focus,MCRO.L,10/1/2020,247.5,247.6,235,241.1,241.1,1917785
LSE,Micro Focus,MCRO.L,10/2/2020,235.3,241.3,233.5,241.3,241.3,1321324
LSE,Micro Focus,MCRO.L,10/5/2020,246.6,260.66,244.5,258.4,258.4,1760585
LSE,Micro Focus,MCRO.L,10/6/2020,258.8,267.83,257.6,267.8,267.8,1899434
LSE,Sage Group,SGE.L,10/7/2019,662,678,662,678,662.48,1832609
LSE,Sage Group,SGE.L,10/8/2019,680,686.8,673.4,673.4,657.98,4329024
LSE,Sage Group,SGE.L,10/9/2019,671.8,683.8,671.8,680.2,664.63,1344376
LSE,Sage Group,SGE.L,10/10/2019,679.4,681.8,674.4,679,663.46,1213120
LSE,Sage Group,SGE.L,10/11/2019,679,694.6,675.2,693,677.13,1785966
LSE,Sage Group,SGE.L,10/14/2019,699.2,706.2,678,695.6,679.68,3142091
LSE,Sage Group,SGE.L,10/15/2019,701.6,701.6,692.4,695.6,679.68,5197757
LSE,Sage Group,SGE.L,10/16/2019,692.6,706.8,689.8,693.4,677.53,2502209
LSE,Sage Group,SGE.L,10/17/2019,698.2,705.8,691.4,700.2,684.17,2052324
LSE,Sage Group,SGE.L,10/18/2019,697.4,704.2,690,690,674.2,1696226
LSE,Sage Group,SGE.L,10/21/2019,691.6,695.2,683.6,693,677.13,1762044
LSE,Sage Group,SGE.L,10/22/2019,697.2,698.8,688,688,672.25,1853557
LSE,Sage Group,SGE.L,10/23/2019,690,695.2,683.2,694.4,678.5,2046903
LSE,Sage Group,SGE.L,10/24/2019,693.2,705.6,693.2,705.4,689.25,2126321
LSE,Sage Group,SGE.L,10/25/2019,700.4,708,699.8,707.4,691.21,1058402
LSE,Sage Group,SGE.L,10/28/2019,709.6,719.6,700.4,717,700.59,1072683
LSE,Sage Group,SGE.L,10/29/2019,718.8,721.15,710.2,716.2,699.8,1466599
LSE,Sage Group,SGE.L,10/30/2019,709.4,719.2,709.4,719.2,702.74,1760335
LSE,Sage Group,SGE.L,10/31/2019,722.2,725.6,716.2,719.8,703.32,2491135
LSE,Sage Group,SGE.L,11/1/2019,719.2,726.2,718,723.2,706.64,1262453
LSE,Sage Group,SGE.L,11/4/2019,732,732,716.8,716.8,700.39,1265685
LSE,Sage Group,SGE.L,11/5/2019,715.2,717.8,709,716,699.61,1727414
LSE,Sage Group,SGE.L,11/6/2019,715.8,721.2,712,720.4,703.91,1513130
LSE,Sage Group,SGE.L,11/7/2019,722.2,736.4,720.2,731.2,714.46,2344696
LSE,Sage Group,SGE.L,11/8/2019,727,736.6,727,733.8,717,1770773
LSE,Sage Group,SGE.L,11/11/2019,734.4,736.2,729.2,730.8,714.07,1787375
LSE,Sage Group,SGE.L,11/12/2019,731.8,738.8,731.8,734,717.2,2660289
LSE,Sage Group,SGE.L,11/13/2019,733,741.2,7.32,739.8,722.86,2148521
LSE,Sage Group,SGE.L,11/14/2019,738,743.2,733,735.2,718.37,2175925
LSE,Sage Group,SGE.L,11/15/2019,735.2,742.2,730,737.6,720.71,1858560
LSE,Sage Group,SGE.L,11/18/2019,743.8,743.8,735,740.8,723.84,3010723
LSE,Sage Group,SGE.L,11/19/2019,754.8,754.8,738,742,725.01,2112844
LSE,Sage Group,SGE.L,11/20/2019,721.8,734.8,704,720,703.52,4252103
LSE,Sage Group,SGE.L,11/21/2019,706,721.6,702.2,720,703.52,3492694
LSE,Sage Group,SGE.L,11/22/2019,718,733.6,718,733.6,716.81,2585390
LSE,Sage Group,SGE.L,11/25/2019,729.2,748.6,729.2,748.6,731.46,2524282
LSE,Sage Group,SGE.L,11/26/2019,749.8,757,740.2,751.2,734,5131654
LSE,Sage Group,SGE.L,11/27/2019,754,772.2,754,761.6,744.16,2886620
LSE,Sage Group,SGE.L,11/28/2019,763.2,764.8,755.6,755.8,738.5,1535789
LSE,Sage Group,SGE.L,11/29/2019,752.4,766.4,749.97,753.8,736.54,2848571
LSE,Sage Group,SGE.L,12/2/2019,748.6,760.8,736.4,736.4,719.54,2713957
LSE,Sage Group,SGE.L,12/3/2019,734.6,745.8,729.8,732,715.24,3183228
LSE,Sage Group,SGE.L,12/4/2019,732,734.6,713.2,722.2,705.67,5176431
LSE,Sage Group,SGE.L,12/5/2019,722.6,724.31,714.6,716.8,700.39,2751702
LSE,Sage Group,SGE.L,12/6/2019,717,728.4,715.4,725.2,708.6,2634685
LSE,Sage Group,SGE.L,12/9/2019,721,729.6,716.8,725.4,708.79,1884243
LSE,Sage Group,SGE.L,12/10/2019,723.8,728,712.4,722.4,705.86,3510727
LSE,Sage Group,SGE.L,12/11/2019,726,726,717,721.6,705.08,2457028
LSE,Sage Group,SGE.L,12/12/2019,721,731.2,718,725,708.4,2283400
LSE,Sage Group,SGE.L,12/13/2019,725.8,740.6,721,732.4,715.63,3192907
LSE,Sage Group,SGE.L,12/16/2019,740.8,753.2,736.66,742.2,725.21,4638774
LSE,Sage Group,SGE.L,12/17/2019,743.8,751.8,741.2,746.4,729.31,2437337
LSE,Sage Group,SGE.L,12/18/2019,736.8,747.4,736.8,745.8,728.73,2589751
LSE,Sage Group,SGE.L,12/19/2019,750.4,750.4,743,745.2,728.14,5630632
LSE,Sage Group,SGE.L,12/20/2019,746.4,750.4,744.2,747,729.9,8730602
LSE,Sage Group,SGE.L,12/23/2019,749,759.6,747,755.8,738.5,1730324
LSE,Sage Group,SGE.L,12/24/2019,756.2,760,755.2,757.4,740.06,270804
LSE,Sage Group,SGE.L,12/27/2019,756.4,763.6,751.8,756.8,739.47,978506
